Country_Code,year,GDP_Current_LCU
JAM,2017,1895025000000.0
JAM,2018,2027251000000.0
JAM,2019,2110433000000.0
JAM,2020,1966928000000.0
JOR,1965,214200000.0
JOR,1966,235000000.0
JOR,1967,225600000.0
JOR,1968,200400000.0
JOR,1969,249600000.0
JOR,1970,228400000.0
JOR,1971,242200000.0
JOR,1972,281600000.0
JOR,1973,310100000.0
JOR,1974,385700000.0
JOR,1975,435900000.0
JOR,1976,567300000.0
JOR,1977,690400000.0
JOR,1978,795400000.0
JOR,1979,982500000.0
JOR,1980,1164800000.0
JOR,1981,1448700000.0
JOR,1982,1649900000.0
JOR,1983,1786600000.0
JOR,1984,1909700000.0
JOR,1985,1970565000.0
JOR,1986,2240483000.0
JOR,1987,2286770300.0
JOR,1988,2349555000.0
JOR,1989,2425355000.0
JOR,1990,2760994600.0
JOR,1991,2958000000.0
JOR,1992,3610641500.0
JOR,1993,3884287600.0
JOR,1994,4358308600.0
JOR,1995,4714594600.0
JOR,1996,4912206700.0
JOR,1997,5137547700.0
JOR,1998,5609840100.0
JOR,1999,5777716200.0
JOR,2000,5998440900.0
JOR,2001,6363764100.0
JOR,2002,6793959200.0
JOR,2003,7228723500.0
JOR,2004,8090675800.0
JOR,2005,8925363700.0
JOR,2006,10675363200.0
JOR,2007,12131406500.0
JOR,2008,16080143000.0
JOR,2009,17421892000.0
JOR,2010,19265001000.0
JOR,2011,20962145900.0
JOR,2012,22460538800.0
JOR,2013,24462652500.0
JOR,2014,26161826900.0
JOR,2015,27396782700.0
JOR,2016,28323711300.0
JOR,2017,29400362200.0
JOR,2018,30481800000.0
JOR,2019,31597056100.0
JOR,2020,31025338085.472702
JPN,1960,15950643462144.0
JPN,1961,19263102386176.0
JPN,1962,21860286726144.0
JPN,1963,25019327447040.0
JPN,1964,29429642297344.0
JPN,1965,32742100172800.0
JPN,1966,38026105323520.0
JPN,1967,44561476878336.0
JPN,1968,52776386166784.0
JPN,1969,61993511813120.0
JPN,1970,76539307651000.0
JPN,1971,84215883491000.0
JPN,1972,96418343539000.0
JPN,1973,117397596102000.0
JPN,1974,140090360740000.0
JPN,1975,154787118330000.0
JPN,1976,173827764691000.0
JPN,1977,193706278803000.0
JPN,1978,213306268936000.0
JPN,1979,231195355873000.0
JPN,1980,250636100000000.0
JPN,1981,268830700000000.0
JPN,1982,282582000000000.0
JPN,1983,295303900000000.0
JPN,1984,313145300000000.0
JPN,1985,333686000000000.0
JPN,1986,350344800000000.0
JPN,1987,366339100000000.0
JPN,1988,393641400000000.0
JPN,1989,421469400000000.0
JPN,1990,453608500000000.0
JPN,1991,482845400000000.0
JPN,1992,495055800000000.0
JPN,1993,495291000000000.0
JPN,1994,501537700000000.0
JPN,1995,512541700000000.0
JPN,1996,525806900000000.0
JPN,1997,534142500000000.0
JPN,1998,527876900000000.0
JPN,1999,519651800000000.0
JPN,2000,526706000000000.0
JPN,2001,523005000000000.0
JPN,2002,515986200000000.0
JPN,2003,515400700000000.0
JPN,2004,520965400000000.0
JPN,2005,524132800000000.0
JPN,2006,526879700000000.0
JPN,2007,531688200000000.0
JPN,2008,520715700000000.0
JPN,2009,489501000000000.0
JPN,2010,500353900000000.0
JPN,2011,491408500000000.0
JPN,2012,494957200000000.0
JPN,2013,503175600000000.0
JPN,2014,513876000000000.0
JPN,2015,531319800000000.0
JPN,2016,535537200000000.0
JPN,2017,545897400000000.0
JPN,2018,547125500000000.0
JPN,2019,552120100000000.0
KAZ,1990,92700000.0
KAZ,1991,162000000.0
KAZ,1992,2412000000.0
KAZ,1993,29423100000.0
KAZ,1994,423468800000.0
KAZ,1995,1014190000000.0
KAZ,1996,1415749700000.0
KAZ,1997,1672142500000.0
KAZ,1998,1733263500000.0
KAZ,1999,2016456300000.0
KAZ,2000,2599901600000.0
KAZ,2001,3250593300000.0
KAZ,2002,3776277300000.0
KAZ,2003,4611975300000.0
KAZ,2004,5870134300000.0
KAZ,2005,7590593500000.0
KAZ,2006,10213731200000.0
KAZ,2007,12849794000000.0
KAZ,2008,16052919200000.0
KAZ,2009,17007647000000.0
KAZ,2010,21815517000000.0
KAZ,2011,28243052700000.0
KAZ,2012,31015186600000.0
KAZ,2013,35999025100000.0
KAZ,2014,39675832900000.0
KAZ,2015,40884133600000.0
KAZ,2016,46971150000000.0
KAZ,2017,54378857800000.0
KAZ,2018,61819536400000.0
KAZ,2019,69532626500000.0
KAZ,2020,70134099800000.0
KEN,1960,5651898400.0
KEN,1961,5663998500.0
KEN,1962,6200798200.0
KEN,1963,6618498000.0
KEN,1964,7133998100.0
KEN,1965,7127998000.0
KEN,1966,8318001000.0
KEN,1967,8804000000.0
KEN,1968,9666400000.0
KEN,1969,10417000000.0
KEN,1970,11453200000.0
KEN,1971,12702800000.0
KEN,1972,15052000000.0
KEN,1973,17566000000.0
KEN,1974,21214000000.0
KEN,1975,23934000000.0
KEN,1976,29072000000.0
KEN,1977,37198000000.0
KEN,1978,40994600000.0
KEN,1979,46604000000.0
KEN,1980,53910002000.0
KEN,1981,62016000000.0
KEN,1982,70247800000.0
KEN,1983,79592200000.0
KEN,1984,89242600000.0
KEN,1985,100811600000.0
KEN,1986,117460200000.0
KEN,1987,131155799999.99998
KEN,1988,148283780000.0
KEN,1989,170404100000.0
KEN,1990,196433610000.0
KEN,1991,224230069300.0
KEN,1992,264471872700.0
KEN,1993,333611292400.0
KEN,1994,400657837200.0
KEN,1995,465250740000.0
KEN,1996,687998000000.0
KEN,1997,770313000000.0
KEN,1998,850808200000.0
KEN,1999,906927630000.0
KEN,2000,967836930000.0
KEN,2001,1020221000000.0
KEN,2002,1035373000000.0
KEN,2003,1131782000000.0
KEN,2004,1274329000000.0
KEN,2005,1415725000000.0
KEN,2006,1862041000000.0
KEN,2007,2151349000000.0
KEN,2008,2483058000000.0
KEN,2009,2863688000000.0
KEN,2010,3169335000000.0
KEN,2011,3725918000000.0
KEN,2012,4261370003300.0
KEN,2013,4745090000000.0
KEN,2014,5402647460500.0
KEN,2015,6284184900000.0
KEN,2016,7022963100000.0
KEN,2017,8165842200000.0
KEN,2018,8892110900000.0
KEN,2019,9740360000000.0
KEN,2020,10521910000000.0
KGZ,1987,30700000.0
KGZ,1988,34100000.0
KGZ,1989,37500000.0
KGZ,1990,42800000.0
KGZ,1991,92500000.0
KGZ,1992,741300000.0
KGZ,1993,5354700000.0
KGZ,1994,12019200000.0
KGZ,1995,16145100000.0
KGZ,1996,23399300000.0
KGZ,1997,30685700000.0
KGZ,1998,34181400000.0
KGZ,1999,48744000000.0
KGZ,2000,65357700000.0
KGZ,2001,73883500000.0
KGZ,2002,75366800000.0
KGZ,2003,83871400000.0
KGZ,2004,94350700000.0
KGZ,2005,100899200000.0
KGZ,2006,113800100000.0
KGZ,2007,141897700000.0
KGZ,2008,187991900000.0
KGZ,2009,201222900000.0
KGZ,2010,220369300000.0
KGZ,2011,285989100000.0
KGZ,2012,310471300000.0
KGZ,2013,355294800000.0
KGZ,2014,400694000000.0
KGZ,2015,430489400000.0
KGZ,2016,476331200000.0
KGZ,2017,530475699999.99994
KGZ,2018,569385600000.0
KGZ,2019,619102700000.0
KGZ,2020,598344500000.0
KHM,1960,22300000300.0
KHM,1961,22499999700.0
KHM,1962,23100000300.0
KHM,1963,25500000300.0
KHM,1964,27399999500.0
KHM,1965,30400000000.0
KHM,1966,32000000000.0
KHM,1967,33699999700.0
KHM,1968,37299998700.0
KHM,1969,41699999700.0
KHM,1970,39900000300.0
KHM,1971,69499002900.0
KHM,1972,82354004000.0
KHM,1973,172140003300.0
KHM,1974,473256001500.0
KHM,1993,6813193494965.24
KHM,1994,7105040198477.399
KHM,1995,8433706912168.84
KHM,1996,9201920588397.42
KHM,1997,10145328867146.701
KHM,1998,11720318187651.7
KHM,1999,13376073140919.701
KHM,2000,14082638234529.6
KHM,2001,15633218028782.5
KHM,2002,16780539566147.201
KHM,2003,18535164487757.1
KHM,2004,21438339674056.0
KHM,2005,25754291417274.8
KHM,2006,29849484833367.2
KHM,2007,35042180736487.098
KHM,2008,41968385397760.695
KHM,2009,43056731746881.0
KHM,2010,47047985226167.7
KHM,2011,52068692720819.6
KHM,2012,56681569479937.0
KHM,2013,61326928346413.7
KHM,2014,67436791276232.6
KHM,2015,73422701560829.11
KHM,2016,81241866018783.89
KHM,2017,89830524848228.9
KHM,2018,99544274792447.7
KHM,2019,110014048243957.0
KHM,2020,103511608949030.0
KIR,1970,12810000.0
KIR,1971,13407000.0
KIR,1972,15812000.0
KIR,1973,22226000.0
KIR,1974,36490000.0
KIR,1975,42077000.0
KIR,1976,33640000.0
KIR,1977,34943000.0
KIR,1978,39500000.0
KIR,1979,38128000.0
KIR,1980,34000000.0
KIR,1981,36000000.0
KIR,1982,40000000.0
KIR,1983,42000000.0
KIR,1984,47000000.0
KIR,1985,46000000.0
KIR,1986,48000000.0
KIR,1987,48000000.0
KIR,1988,55000000.0
KIR,1989,52000000.0
KIR,1990,51000000.0
KIR,1991,61000000.0
KIR,1992,65000000.0
KIR,1993,69000000.0
KIR,1994,75000000.0
KIR,1995,76000000.0
KIR,1996,85000000.0
KIR,1997,91000000.0
KIR,1998,104000000.0
KIR,1999,107000000.0
KIR,2000,116000000.0
KIR,2001,122000000.0
KIR,2002,132884800.00000001
KIR,2003,139128500.0
KIR,2004,139198700.0
KIR,2005,146839400.0
KIR,2006,146392000.0
KIR,2007,158556000.0
KIR,2008,168151000.0
KIR,2009,169789000.0
KIR,2010,170203000.0
KIR,2011,176163000.0
KIR,2012,183737000.0
KIR,2013,191741000.0
KIR,2014,199363000.0
KIR,2015,227775000.0
KIR,2016,239888000.0
KIR,2017,244358000.0
KIR,2018,263314000.00000003
KIR,2019,280000000.0
KIR,2020,290000000.0
KNA,1960,21200000.0
KNA,1961,21400000.0
KNA,1962,21500000.0
KNA,1963,22000000.0
KNA,1964,23000000.0
KNA,1965,23300000.0
KNA,1966,24800000.0
KNA,1967,29500000.0
KNA,1968,29200000.0
KNA,1969,31700000.0
KNA,1970,32600000.0
KNA,1971,38700000.0
KNA,1972,44100000.0
KNA,1973,47400000.0
KNA,1974,64700000.0
KNA,1975,72400000.0
KNA,1976,78700000.0
KNA,1977,120140000.0
KNA,1978,133470000.0
KNA,1979,158870000.0
KNA,1980,184840000.0
KNA,1981,218400000.0
KNA,1982,232260000.0
KNA,1983,234560000.0
KNA,1984,266230000.00000003
KNA,1985,299720000.0
KNA,1986,352850000.0
KNA,1987,398920000.0
KNA,1988,466270000.0
KNA,1989,519799999.99999994
KNA,1990,586600000.0
KNA,1991,595460000.0
KNA,1992,653770000.0
KNA,1993,712140000.0
KNA,1994,796930000.0
KNA,1995,846410000.0
KNA,1996,901650000.0
KNA,1997,1010520000.0
KNA,1998,1033760000.0
KNA,1999,1096710000.0
KNA,2000,1137440000.0
KNA,2001,1237100000.0
KNA,2002,1297610000.0
KNA,2003,1267380000.0
KNA,2004,1368630000.0
KNA,2005,1477450000.0
KNA,2006,1739910000.0
KNA,2007,1861070000.0
KNA,2008,2028330000.0
KNA,2009,2019230000.0
KNA,2010,2052460000.0
KNA,2011,2207950000.0
KNA,2012,2161120000.0
KNA,2013,2267380000.0
KNA,2014,2474730000.0
KNA,2015,2492520000.0
KNA,2016,2622160000.0
KNA,2017,2691750000.0
KNA,2018,2729220000.0
KNA,2019,2820720000.0
KNA,2020,2504120000.0
KOR,1960,249860000000.0
KOR,1961,301690000000.0
KOR,1962,365860000000.0
KOR,1963,518540000000.0
KOR,1964,739680000000.0
KOR,1965,831390000000.0
KOR,1966,1066070000000.0
KOR,1967,1313620000000.0
KOR,1968,1692900000000.0
KOR,1969,2212660000000.0
KOR,1970,2796600000000.0
KOR,1971,3438000000000.0
KOR,1972,4267700000000.0
KOR,1973,5527300000000.0
KOR,1974,7905000000000.0
KOR,1975,10543600000000.0
KOR,1976,14472800000000.0
KOR,1977,18608100000000.0
KOR,1978,25154500000000.0
KOR,1979,32402300000000.0
KOR,1980,39725100000000.0
KOR,1981,49669800000000.0
KOR,1982,57286600000000.0
KOR,1983,68080100000000.0
KOR,1984,78591300000000.0
KOR,1985,88129700000000.0
KOR,1986,102985800000000.0
KOR,1987,121697800000000.0
KOR,1988,145994700000000.0
KOR,1989,165801800000000.0
KOR,1990,200556200000000.0
KOR,1991,242481100000000.0
KOR,1992,277540800000000.0
KOR,1993,315181300000000.0
KOR,1994,372493400000000.0
KOR,1995,436988800000000.0
KOR,1996,490850900000000.0
KOR,1997,542001800000000.0
KOR,1998,537215300000000.0
KOR,1999,591453000000000.0
KOR,2000,651634400000000.0
KOR,2001,707021300000000.0
KOR,2002,784741300000000.0
KOR,2003,837365000000000.0
KOR,2004,908439200000000.0
KOR,2005,957447800000000.0
KOR,2006,1005601500000000.0
KOR,2007,1089660200000000.0
KOR,2008,1154216500000000.0
KOR,2009,1205347700000000.0
KOR,2010,1322611200000000.0
KOR,2011,1388937200000000.0
KOR,2012,1440111400000000.0
KOR,2013,1500819100000000.0
KOR,2014,1562928900000000.0
KOR,2015,1658020400000000.0
KOR,2016,1740779600000000.0
KOR,2017,1835698200000000.0
KOR,2018,1898192600000000.0
KOR,2019,1919039900000000.0
KOR,2020,1924452900000000.0
KWT,1965,749000000.0
KWT,1966,854000000.0
KWT,1967,872000000.0
KWT,1968,951000000.0
KWT,1969,989000000.0
KWT,1970,1026300000.0
KWT,1971,1381799900.0
KWT,1972,1464000000.0
KWT,1973,1604100000.0
KWT,1974,3812999900.0
KWT,1975,3487000100.0
KWT,1976,3839700000.0
KWT,1977,4051300100.0
KWT,1978,4264300000.0
KWT,1979,6839799800.0
KWT,1980,7741000200.0
KWT,1981,6985800200.0
KWT,1982,6212299800.0
KWT,1983,6083440100.0
KWT,1984,6424569900.0
KWT,1985,6449940000.0
KWT,1986,5202809900.0
KWT,1987,6233330200.0
KWT,1988,5773199900.0
KWT,1989,7142900200.0
KWT,1990,5307200000.0
KWT,1991,3129799900.0
KWT,1992,5826500100.0
KWT,1993,7230300200.0
KWT,1994,7379999700.0
KWT,1995,8113900000.0
KWT,1996,9429100000.0
KWT,1997,9206700000.0
KWT,1998,7906500000.0
KWT,1999,9169700000.0
KWT,2000,11570300000.0
KWT,2001,10700000000.0
KWT,2002,11590000000.0
KWT,2003,14267200000.0
KWT,2004,17516700000.0
KWT,2005,23593200000.0
KWT,2006,29469500000.0
KWT,2007,32580600000.0
KWT,2008,39619800000.0
KWT,2009,30496200000.0
KWT,2010,33079199999.999996
KWT,2011,42522800000.0
KWT,2012,48722300000.0
KWT,2013,49392100000.0
KWT,2014,46284900000.0
KWT,2015,34473300000.0
KWT,2016,33055699999.999996
KWT,2017,36610565160.5682
KWT,2018,41731084949.0627
KWT,2019,41349336390.9442
LAO,1984,61499998200.0
LAO,1985,106499997700.0
LAO,1986,168799993900.0
LAO,1987,190400004100.0
LAO,1988,234800005100.0
LAO,1989,416300007400.0
LAO,1990,612599988200.0
LAO,1991,721800003600.0
LAO,1992,807599996900.0
LAO,1993,950999973900.0
LAO,1994,1107799965700.0
LAO,1995,1419100028900.0
LAO,1996,1725688971300.0
LAO,1997,2201200000000.0
LAO,1998,4222449098800.0
LAO,1999,10329402638300.0
LAO,2000,13638378020900.0
LAO,2001,15701800000000.0
LAO,2002,17681982600000.0
LAO,2003,21277279467200.0
LAO,2004,25049270658200.0
LAO,2005,29147834245900.0
LAO,2006,35081076406999.996
LAO,2007,40553790510300.0
LAO,2008,47602813795100.0
LAO,2009,49673414247800.0
LAO,2010,58866800648200.0
LAO,2011,70256887355199.99
LAO,2012,81609860356000.0
LAO,2013,93867573852200.0
LAO,2014,106797293551000.0
LAO,2015,117252000000000.0
LAO,2016,129279000000000.0
LAO,2017,140749000000000.0
LAO,2018,152414000000000.0
LAO,2019,164017000000000.0
LAO,2020,173102000000000.0
LBN,1988,1356000002000.0
LBN,1989,1350000050200.0
LBN,1990,1972999946200.0
LBN,1991,4353769930100.0005
LBN,1992,10008823951000.0
LBN,1993,13829436188800.0
LBN,1994,16127493356600.0
LBN,1995,19000855069900.0
LBN,1996,21512807517500.0
LBN,1997,24250000000000.0
LBN,1998,26149000000000.0
LBN,1999,26223000000000.0
LBN,2000,26020000000000.0
LBN,2001,26607000000000.0
LBN,2002,28872000000000.0
LBN,2003,30275000000000.0
LBN,2004,31898440698000.0
LBN,2005,32407234772200.0
LBN,2006,33199235101200.0
LBN,2007,37427237684600.0
LBN,2008,43896766029200.0
LBN,2009,53364871264900.0
LBN,2010,57954189866300.0
LBN,2011,60190142386500.0
LBN,2012,66384257556600.0
LBN,2013,70715822716200.0
LBN,2014,72562738586600.0
LBN,2015,75283607560300.0
LBN,2016,77191722174500.0
LBN,2017,80109512190700.0
LBN,2018,82854123180400.0
LBN,2019,80795000000000.0
LBN,2020,118677442578697.0
LBR,2000,874000000.0
LBR,2001,906000000.0
LBR,2002,927000000.0
LBR,2003,748000000.0
LBR,2004,897000000.0
LBR,2005,949000000.0
LBR,2006,1119000000.0
LBR,2007,1373000000.0
LBR,2008,1726000000.0
LBR,2009,1768000000.0
LBR,2010,1998000000.0
LBR,2011,2398000000.0
LBR,2012,2721000000.0
LBR,2013,3067000000.0
LBR,2014,3144000000.0
LBR,2015,3177000000.0
LBR,2016,3277826000.0
LBR,2017,3285455000.0
LBR,2018,3264000000.0
LBR,2019,3070518100.0
LBR,2020,2950000000.0
LBY,1990,8185000000.0
LBY,1991,8981000000.0
LBY,1992,9541000000.0
LBY,1993,9332000000.0
LBY,1994,9967000000.0
LBY,1995,10680000000.0
LBY,1996,12180000000.0
LBY,1997,14149000000.0
LBY,1998,12742000000.0
LBY,1999,16686000000.0
LBY,2000,19602000000.0
LBY,2001,20640000000.0
LBY,2002,26012000000.0
LBY,2003,33620000000.0
LBY,2004,43059000000.0
LBY,2005,61932000000.0
LBY,2006,72198000000.0
LBY,2007,85246000000.0
LBY,2008,106625000000.0
LBY,2009,79006000000.0
LBY,2010,94723000000.0
LBY,2011,42479000000.0
LBY,2012,103300000000.0
LBY,2013,83300000000.0
LBY,2014,52350000000.0
LBY,2015,38455552000.0
LBY,2016,36424508000.0
LBY,2017,52801665000.0
LBY,2018,71809768100.0
LBY,2019,72818221700.0
LBY,2020,35538186529.7083
LCA,1980,460000000.0
LCA,1981,525000000.0
LCA,1982,495000000.0
LCA,1983,532000000.0
LCA,1984,679000000.0
LCA,1985,768000000.0
LCA,1986,918000000.0
LCA,1987,1014000000.0
LCA,1988,1160000000.0
LCA,1989,1314000000.0
LCA,1990,1565000000.0
LCA,1991,1657000000.0
LCA,1992,1820000000.0
LCA,1993,1849000000.0
LCA,1994,1927000000.0
LCA,1995,2060000000.0
LCA,1996,2130000000.0
LCA,1997,2176000000.0
LCA,1998,2369000000.0
LCA,1999,2489000000.0
LCA,2000,2518000000.0
LCA,2001,2410000000.0
LCA,2002,2430000000.0
LCA,2003,2666000000.0
LCA,2004,2880000000.0
LCA,2005,3066000000.0
LCA,2006,3424461800.0
LCA,2007,3607439800.0
LCA,2008,3881874000.0
LCA,2009,3784071300.0
LCA,2010,4014246700.0
LCA,2011,4257868700.0
LCA,2012,4333896300.0
LCA,2013,4495005200.0
LCA,2014,4738853200.0
LCA,2015,4881815700.0
LCA,2016,5036513100.0
LCA,2017,5397544100.0
LCA,2018,5577862700.0
LCA,2019,5730616700.0
LCA,2020,4599083450.0
LIE,1970,394000000.0
LIE,1971,433599100.0
LIE,1972,477178200.0
LIE,1973,525137200.0
LIE,1974,577916300.0
LIE,1975,636000000.0
LIE,1976,681125700.0
LIE,1977,729453300.0
LIE,1978,781209700.0
LIE,1979,836638500.0
LIE,1980,896000000.0
LIE,1981,1005000000.0
LIE,1982,1060000000.0
LIE,1983,1100000000.0
LIE,1984,1181000000.0
LIE,1985,1300000000.0
LIE,1986,1402000000.0
LIE,1987,1570000000.0
LIE,1988,1700000000.0
LIE,1989,1832209500.0
LIE,1990,1974700900.0
LIE,1991,2128274000.0
LIE,1992,2293790500.0
LIE,1993,2472179200.0
LIE,1994,2664441300.0
LIE,1995,2871655600.0
LIE,1996,3094985100.0
LIE,1997,3335683000.0
LIE,1998,3595100000.0
LIE,1999,4001900000.0
LIE,2000,4194899999.9999995
LIE,2001,4205200000.0
LIE,2002,4190500000.0
LIE,2003,4135300000.0
LIE,2004,4295500000.0
LIE,2005,4556500000.0
LIE,2006,5015500000.0
LIE,2007,5523400000.0
LIE,2008,5503700000.0
LIE,2009,4901400000.0
LIE,2010,5300400000.0
LIE,2011,5097100000.0
LIE,2012,5116100000.0
LIE,2013,5924500000.0
LIE,2014,6099300000.0
LIE,2015,6032700000.0
LIE,2016,6146200000.0
LIE,2017,6375200000.0
LIE,2018,6688000000.0
LKA,1960,6711000000.0
LKA,1961,6875000000.0
LKA,1962,6970000000.0
LKA,1963,7382000000.0
LKA,1964,7793000000.0
LKA,1965,8084000000.0
LKA,1966,8337000000.0
LKA,1967,9037000000.0
LKA,1968,10718000000.0
LKA,1969,11695000000.0
LKA,1970,13664000000.0
LKA,1971,14050000000.0
LKA,1972,15247000000.0
LKA,1973,18404000000.0
LKA,1974,23771000000.0
LKA,1975,26577000000.0
LKA,1976,30203000000.0
LKA,1977,36407000000.0
LKA,1978,42665000000.0
LKA,1979,52387000000.0
LKA,1980,66527000000.0
LKA,1981,85005000000.0
LKA,1982,99238000000.0
LKA,1983,121601000000.0
LKA,1984,153746000000.0
LKA,1985,162375000000.0
LKA,1986,179474000000.0
LKA,1987,196723000000.0
LKA,1988,221982000000.0
LKA,1989,251891000000.0
LKA,1990,321784000000.0
LKA,1991,372345000000.0
LKA,1992,425283000000.0
LKA,1993,499565000000.0
LKA,1994,579084000000.0
LKA,1995,667772000000.0
LKA,1996,768128000000.0
LKA,1997,890272000000.0
LKA,1998,1017986000000.0
LKA,1999,1105963000000.0
LKA,2000,1257636000000.0
LKA,2001,1407398000000.0
LKA,2002,1581885000000.0
LKA,2003,1822468000000.0
LKA,2004,2090841000000.0
LKA,2005,2452782000000.0
LKA,2006,2938680000000.0
LKA,2007,3578688000000.0
LKA,2008,4410682000000.0
LKA,2009,4835293000000.0
LKA,2010,6413668472900.0
LKA,2011,7219106294600.0
LKA,2012,8732463305600.001
LKA,2013,9592124972100.0
LKA,2014,10361151066500.0
LKA,2015,10950620529700.0
LKA,2016,11996083297100.0
LKA,2017,13328103391200.0
LKA,2018,14290906877600.0
LKA,2019,15012953411600.0
LKA,2020,14972995159500.0
LSO,1960,24700000.0
LSO,1961,25500000.0
LSO,1962,29900000.0
LSO,1963,33600000.0
LSO,1964,37100000.0
LSO,1965,39200000.0
LSO,1966,40500000.0
LSO,1967,42330000.0
LSO,1968,43890000.0
LSO,1969,47120000.0
LSO,1970,49100000.0
LSO,1971,54700000.0
LSO,1972,62200000.0
LSO,1973,84100000.0
LSO,1974,102500000.0
LSO,1975,110600000.0
LSO,1976,128400000.0
LSO,1977,168100000.0
LSO,1978,231800000.0
LSO,1979,244300000.0
LSO,1980,336100000.0
LSO,1981,381000000.0
LSO,1982,378669300.0
LSO,1983,430821700.0
LSO,1984,491508700.0
LSO,1985,598688800.0
LSO,1986,728601700.0
LSO,1987,820049600.0
LSO,1988,1069429799.9999999
LSO,1989,1299298400.0
LSO,1990,1543104800.0
LSO,1991,1944864200.0
LSO,1992,2370108800.0
LSO,1993,2730466600.0
LSO,1994,3118491700.0
LSO,1995,3633954700.0
LSO,1996,4067667800.0
LSO,1997,4598765700.0
LSO,1998,5132795500.0
LSO,1999,5576576200.0
LSO,2000,6157651700.0
LSO,2001,7108593800.0
LSO,2002,8177271600.0
LSO,2003,8758658800.0
LSO,2004,9761984300.0
LSO,2005,10698574300.0
LSO,2006,12189415000.0
LSO,2007,11850482200.0
LSO,2008,14596098100.0
LSO,2009,14751275500.0
LSO,2010,16357791100.0
LSO,2011,18726343500.0
LSO,2012,20346890900.0
LSO,2013,22840748400.0
LSO,2014,26492017800.0
LSO,2015,30107939300.0
LSO,2016,31096417200.0
LSO,2017,30727155800.0
LSO,2018,33271968500.000004
LSO,2019,34187992899.999996
LSO,2020,30384984400.0
LTU,1995,7760934000.0
LTU,1996,9711149000.0
LTU,1997,11722435000.0
LTU,1998,13021016000.0
LTU,1999,12710580000.0
LTU,2000,13351454000.0
LTU,2001,14177014000.0
LTU,2002,15182389000.0
LTU,2003,16649996000.0
LTU,2004,18219669000.0
LTU,2005,20979923000.0
LTU,2006,24053291000.0
LTU,2007,29011219000.0
LTU,2008,32660067000.0
LTU,2009,26897015000.0
LTU,2010,28033833000.0
LTU,2011,31317168000.0
LTU,2012,33410163000.0
LTU,2013,35039541000.0
LTU,2014,36581311000.0
LTU,2015,37345698000.0
LTU,2016,38889862000.0
LTU,2017,42276297000.0
LTU,2018,45491069000.0
LTU,2019,48808560000.0
LTU,2020,48929664000.0
LUX,1960,872493120.0
LUX,1961,872765760.0
LUX,1962,919076992.0
LUX,1963,980593152.0
LUX,1964,1119436032.0
LUX,1965,1142294272.0
LUX,1966,1200350208.0
LUX,1967,1208136064.0
LUX,1968,1321826688.0
LUX,1969,1530592512.0
LUX,1970,1870598000.0
LUX,1971,1904855000.0
LUX,1972,2148085000.0
LUX,1973,2610551000.0
LUX,1974,3182483000.0
LUX,1975,2947920000.0
LUX,1976,3391865000.0
LUX,1977,3485493000.0
LUX,1978,3813617000.0
LUX,1979,4151088000.0
LUX,1980,4517581000.0
LUX,1981,4815357000.0
LUX,1982,5396329000.0
LUX,1983,5936587000.0
LUX,1984,6581723000.0
LUX,1985,6974686000.0
LUX,1986,7664608000.0
LUX,1987,7972456000.0
LUX,1988,8887272000.0
LUX,1989,10150422000.0
LUX,1990,10959109000.0
LUX,1991,12123470000.0
LUX,1992,12804395000.0
LUX,1993,14139166000.0
LUX,1994,15199411000.0
LUX,1995,15776635000.0
LUX,1996,16713548000.0
LUX,1997,17498260000.0
LUX,1998,18184168000.0
LUX,1999,20870643000.0
LUX,2000,23079419000.0
LUX,2001,23771928000.0
LUX,2002,25094711000.0
LUX,2003,26187790000.0
LUX,2004,27935526000.0
LUX,2005,30031040000.0
LUX,2006,33808445000.0
LUX,2007,37178871000.0
LUX,2008,38128581000.0
LUX,2009,36976517000.0
LUX,2010,40177812000.0
LUX,2011,43164646000.0
LUX,2012,44112095000.0
LUX,2013,46499560000.0
LUX,2014,49824506000.0
LUX,2015,52065808000.0
LUX,2016,54867233000.0
LUX,2017,56814211000.0
LUX,2018,60053082000.0
LUX,2019,63516336000.0
LUX,2020,64143085000.0
LVA,1995,4056986000.0
LVA,1996,4677398000.0
LVA,1997,5390762000.0
LVA,1998,6008691000.0
LVA,1999,6265655000.0
LVA,2000,6860206000.0
LVA,2001,7461155000.0
LVA,2002,8395934000.0
LVA,2003,9553483000.0
LVA,2004,11070727000.0
LVA,2005,13626808000.0
LVA,2006,17158011000.0
LVA,2007,22667671000.0
LVA,2008,24460834000.0
LVA,2009,18932656000.0
LVA,2010,18022736000.0
LVA,2011,20411514000.0
LVA,2012,22045001000.0
LVA,2013,22923701000.0
LVA,2014,23613907000.0
LVA,2015,24560878000.0
LVA,2016,25360288000.0
LVA,2017,26962265000.0
LVA,2018,29142539000.0
LVA,2019,30420938000.0
LVA,2020,29334004000.0
MAC,1982,7113000000.0
MAC,1983,8457000000.0
MAC,1984,10481000000.0
MAC,1985,10895000000.0
MAC,1986,12277000000.0
MAC,1987,15681000000.0
MAC,1988,18403000000.0
MAC,1989,21737000000.0
MAC,1990,26040000000.0
MAC,1991,30138000000.0
MAC,1992,39179000000.0
MAC,1993,45141000000.0
MAC,1994,50239000000.0
MAC,1995,56142000000.0
MAC,1996,57174000000.0
MAC,1997,57961000000.0
MAC,1998,54238000000.0
MAC,1999,52328000000.0
MAC,2000,54369000000.0
