,Country,Country_Code,Region_Code,Income_Group,IDA,Tax_Type,Units(LCU),Reporting,revenue1,revenue2,revenue3,revenue4,revenue5,revenue6,revenue7,revenue8,revenue9,revenue10,revenue11,revenue12,revenue13,revenue14,revenue15,revenue16,revenue17,revenue18,revenue19,revenue20,revenue21,Oct-20,gr_Jan-20,gr_Feb-20,gr_Mar-20,gr_Apr-20,gr_May-20,gr_Jun-20,gr_Jul-20,gr_Aug-20,gr_Sep-20,gr_Oct-2-,2019_tax,2020_tax,Total Shortfall(%),Data_frequency,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,tax_2019Q1,tax_2019Q2,tax_2019Q3,tax_2019Q4,tax_2020Q1,tax_2020Q2,tax_2020Q3,tax_2019H1,tax_2019H2,tax_2020H1,tax_2019,gdp_2019Q1,gdp_2019Q2,gdp_2019Q3,gdp_2019Q4,gdp_2020Q1,gdp_2020Q2,gdp_2020Q3,gdp_2019H1,gdp_2019H2,gdp_2020H1,gdp_2019,factor,tax_gdp_2019Q1,tax_gdp_2019Q2,tax_gdp_2019Q3,tax_gdp_2019Q4,tax_gdp_2020Q1,tax_gdp_2020Q2,tax_gdp_2020Q3,tax_gdp_2019H1,tax_gdp_2019H2,tax_gdp_2020H1,tax_gdp_2019,Inflation_per_2020,year,GDP_Curr_USD,GDP_Curr_LCU,LCU_USD_ex_rate,Jan-19_real,Feb-19_real,Mar-19_real,Apr-19_real,May-19_real,Jun-19_real,Jul-19_real,Aug-19_real,Sep-19_real,Oct-19_real,Nov-19_real,Dec-19_real,grmonth13,grmonth14,grmonth15,grmonth16,grmonth17,grmonth18,grmonth19,grmonth20,grmonth21
64,Canada,CAN,NAM,High Income,0,Non-Tax Revenues,mill lcu,monthly,5189.0,5061.0,6323.0,4823.0,4843.0,4281.0,4659.0,4033.0,3977.0,3561.0,3633.0,3563.0,5543.0,5560.0,5618.0,1791.0,625.0,1319.0,1557.0,1699.0,1765.0,2538.0,0.06822123723260744,0.09859711519462556,-0.11149770678475407,-0.6286543645034212,-0.8709477596531076,-0.6918944171922448,-0.6658081133290406,-0.578725514505331,-0.5561981393009806,-0.2872788542544229,46750.0,28015.0,-0.4007486631016043,monthly,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16573.0,13947.0,12669.0,10757.0,16721.0,3735.0,5021.0,30520.0,23426.0,20456.0,53946.0,536870.0,568190.0,601987.0,596831.0,544563.0,,,1105060.0,1198818.0,,2303878.0,1000000,3.0869670497513364,2.4546366532321935,2.1045304965057388,1.8023527598264835,3.0705354568709224,,,2.761840986009809,1.9540914467417074,,2.341530237278189,0.00616,2019,1736425629519.9573,2303878000000.0,0.7536968665528111,5220.964239999999,5092.17576,6361.94968,4852.70968,4872.83288,4307.37096,4687.699439999999,4057.8432799999996,4001.4983199999997,3582.93576,3655.3792799999997,3584.9480799999997,0.06168128054445374,0.09187118867240354,-0.11693737256972453,-0.6309278489538653,-0.871737854469575,-0.6937807279083295,-0.6678541318766802,-0.5813046776907559,-0.5589152215363169
65,Canada,CAN,NAM,High Income,0,Total Revenue,mill lcu,monthly,29096.0,32040.0,27797.0,28926.0,27590.0,27859.0,27845.0,24595.0,27252.0,25465.0,26160.0,30292.0,30326.0,32159.0,25790.0,18681.0,13763.0,19914.0,21585.0,23257.0,31648.0,24067.0,0.04227385207588672,0.003714107365792759,-0.07220203619095586,-0.35417963078199544,-0.5011598405219282,-0.2851861157974084,-0.2248159454121027,-0.054401301077454764,0.1613092617055629,-0.05489888081680738,278465.0,241190.0,-0.13385883324654804,monthly,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88933.0,84375.0,79692.0,81917.0,88275.0,52358.0,76490.0,173308.0,161609.0,140633.0,334917.0,536870.0,568190.0,601987.0,596831.0,544563.0,,,1105060.0,1198818.0,,2303878.0,1000000,16.56509024531078,14.849786163079251,13.238159628031834,13.72532592978582,16.210245646509218,,,15.683130327765008,13.480695151390787,,14.537097884523401,0.00616,2019,1736425629519.9573,2303878000000.0,0.7536968665528111,29275.231359999998,32237.3664,27968.229519999997,29104.184159999997,27759.9544,28030.611439999997,28016.5252,24746.5052,27419.87232,25621.8644,26321.1456,30478.598719999998,0.03589275271913691,-0.0024309181782293165,-0.07788228133791421,-0.3581335282479878,-0.504213883002632,-0.28956241134353217,-0.22956184445028893,-0.06019052742849522,0.1541993934419605
66,United States,USA,NAM,High Income,0,PIT,mill lcu,monthly,197136.0,56661.0,97236.0,332809.0,103692.0,141149.0,127427.0,105982.0,182972.0,126389.0,105764.0,152706.0,216660.0,69626.0,98316.0,75257.0,47760.0,92116.0,373106.0,89485.0,161478.0,108748.0,0.0990382274166058,0.2288169993469935,0.011106997408367271,-0.7738733027051552,-0.5394051614396482,-0.34738467860204464,1.9279979910066156,-0.15565850804853654,-0.11747152569792099,-0.13957702015207019,1471453.0,1332552.0,-0.09439717068774878,monthly,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,351033.0,577650.0,416381.0,384859.0,384602.0,215133.0,624069.0,928683.0,801240.0,599735.0,1729923.0,5148400.0,5360917.0,5404652.0,5517583.0,5251691.0,,,10509317.0,10922235.0,,21431552.0,1000000,6.818293061922151,10.775208793570204,7.704122300566254,6.9751374832059625,7.323393550762983,,,8.836758849314375,7.335861204231551,,8.071851259302171,0.0152,2019,21374418877706.7,21374418877706.7,1.0,200132.4672,57522.247200000005,98713.9872,337867.69680000003,105268.1184,143294.46480000002,129363.89040000002,107592.92640000001,185753.17440000002,128310.11280000002,107371.61280000002,155027.1312,0.08258296632841383,0.2104186360785987,-0.004031720440930617,-0.7772589664156375,-0.5463013804567063,-0.35715590878846015,1.8841587775872883,-0.16830034283740802,-0.13068511199558813
67,United States,USA,NAM,High Income,0,CIT,mill lcu,monthly,6754.0,-669.0,8793.0,44688.0,411.0,51269.0,6967.0,-1396.0,60318.0,6571.0,532.0,58311.0,10492.0,-2041.0,10390.0,3940.0,-1795.0,5707.0,67991.0,2088.0,49660.0,9152.0,0.5534498075214688,2.0508221225710015,0.18162174456954397,-0.9118331543143573,-5.367396593673966,-0.8886851703758607,8.759006746088703,-2.495702005730659,-0.17669684008090453,0.3927864860751788,184375.0,155584.0,-0.15615457627118645,monthly,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14878.0,96368.0,65889.0,65414.0,18841.0,7852.0,119739.0,111246.0,131303.0,26693.0,242549.0,5148400.0,5360917.0,5404652.0,5517583.0,5251691.0,,,10509317.0,10922235.0,,21431552.0,1000000,0.2889829850050501,1.797602910099149,1.219116420446682,1.185555341895174,0.3587606353839173,,,1.0585464307528263,1.202162377938215,,1.1317379161341186,0.0152,2019,21374418877706.7,21374418877706.7,1.0,6856.660800000001,-679.1688,8926.653600000001,45367.257600000004,417.2472,52048.2888,7072.898400000001,-1417.2192000000002,61234.833600000005,6670.8792,540.0864,59197.32720000001,0.5301909057540077,2.00514393476261,0.16393000844123695,-0.9131532252899501,-5.302006100939682,-0.8903518226712576,8.612890805839935,-2.4733077282610902,-0.18902368014273505
68,United States,USA,NAM,High Income,0,Income Taxes,mill lcu,monthly,203890.0,55992.0,106029.0,377497.0,104103.0,192418.0,134394.0,104586.0,243290.0,132960.0,106296.0,211017.0,227152.0,67585.0,108706.0,79197.0,45965.0,97823.0,441097.0,91573.0,211138.0,117900.0,0.1140909313845701,0.20704743534790684,0.02524780956153505,-0.7902049552711677,-0.5584661345014073,-0.4916120113502895,2.282118249326607,-0.12442391907138622,-0.1321550413087262,-0.11326714801444043,1655159.0,1488136.0,-0.10091054696255768,monthly,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,365911.0,674018.0,482270.0,450273.0,403443.0,222985.0,743808.0,1039929.0,932543.0,626428.0,1972472.0,5148400.0,5360917.0,5404652.0,5517583.0,5251691.0,,,10509317.0,10922235.0,,21431552.0,1000000,7.1072760469272005,12.572811703669354,8.923238721012936,8.160692825101137,7.6821541861469,,,9.895305280067202,8.538023582169767,,9.203589175436292,0.0152,2019,21374418877706.7,21374418877706.7,1.0,206989.12800000003,56843.078400000006,107640.64080000001,383234.95440000005,105685.3656,195342.75360000003,136436.7888,106175.7072,246988.00800000003,134980.99200000003,107911.69920000002,214224.45840000003,0.09741029490205867,0.18897501511811143,0.009897369544459193,-0.79334609463275,-0.565076964638896,-0.4992238094466997,2.232976998942678,-0.13753341122082965,-0.14514877985493135
69,United States,USA,NAM,High Income,0,Excises,mill lcu,monthly,6776.0,5353.0,7841.0,7093.0,7593.0,7110.0,7868.0,7866.0,11986.0,6037.0,7513.0,7017.0,6308.0,6685.0,6415.0,353.0,2701.0,3678.0,6226.0,7652.0,26198.0,4747.0,-0.0690672963400236,0.2488324304128526,-0.1818645580920801,-0.9502326237135204,-0.6442776241274858,-0.48270042194092827,-0.2086934417895272,-0.027205695397915078,1.185716669447689,-0.21368229252940202,75523.0,70610.0,-0.0650530302027197,monthly,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19970.0,21796.0,27720.0,20567.0,19408.0,6732.0,40076.0,41766.0,48287.0,26140.0,90053.0,5148400.0,5360917.0,5404652.0,5517583.0,5251691.0,,,10509317.0,10922235.0,,21431552.0,1000000,0.3878874990288245,0.4065722338174607,0.5128914868154324,0.3727537945509837,0.36955715787543475,,,0.39741878563564126,0.44209816031242694,,0.42018888786029124,0.0152,2019,21374418877706.7,21374418877706.7,1.0,6878.9952,5434.365600000001,7960.1832,7200.8136,7708.413600000001,7218.072000000001,7987.593600000001,7985.5632000000005,12168.187200000002,6128.7624000000005,7627.1976,7123.658400000001,-0.08300561105203276,0.23013438771951575,-0.1941140249133965,-0.9509777617351461,-0.6496036486677362,-0.49044564808996094,-0.22054121531671325,-0.04177077954877378,1.1529912031596616
70,United States,USA,NAM,High Income,0,Customs Duties,mill lcu,monthly,6628.0,5076.0,5163.0,5237.0,4934.0,5606.0,6473.0,7005.0,6833.0,7757.0,6940.0,6449.0,6918.0,6286.0,4815.0,4114.0,3833.0,4480.0,5013.0,5896.0,6049.0,6156.0,0.043753771876885936,0.23837667454688732,-0.0674026728646136,-0.21443574565590987,-0.22314552087555736,-0.20085622547270782,-0.22555229414490963,-0.15831548893647396,-0.11473730425874433,-0.2063942245713549,60712.0,53560.0,-0.11780208196073264,monthly,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16867.0,15777.0,20311.0,21146.0,18019.0,12427.0,16958.0,32644.0,41457.0,30446.0,74101.0,5148400.0,5360917.0,5404652.0,5517583.0,5251691.0,,,10509317.0,10922235.0,,21431552.0,1000000,0.32761634682619845,0.29429666603679927,0.3758058798235298,0.38324751979263383,0.3431085339940983,,,0.31061961495689966,0.37956517141409246,,0.34575657423223477,0.0152,2019,21374418877706.7,21374418877706.7,1.0,6728.745600000001,5153.1552,5241.4776,5316.602400000001,5008.996800000001,5691.211200000001,6571.3896,7111.476000000001,6936.861600000001,7874.906400000001,7045.488,6547.024800000001,0.028126252833811826,0.21983517981371875,-0.0813659110171529,-0.22619754300227538,-0.23477691181595498,-0.21282134108816775,-0.2371476498669323,-0.1709175422936111,-0.12799182846606036
71,United States,USA,NAM,High Income,0,Other Taxes,mill lcu,monthly,7622.0,5618.0,7353.0,10589.0,8354.0,8072.0,8764.0,12686.0,8289.0,8951.0,7700.0,8227.0,10867.0,7476.0,8966.0,18752.0,9607.0,8588.0,12623.0,17725.0,14681.0,13028.0,0.4257412752558384,0.33072267710929154,0.21936624507003943,0.7708943242988007,0.14998802968637778,0.0639246778989098,0.44032405294386123,0.3972095223080561,0.7711424779828688,0.45547983465534575,86298.0,122313.0,0.41733296252520335,monthly,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20593.0,27015.0,29739.0,24878.0,27309.0,36947.0,45029.0,47608.0,54617.0,64256.0,102225.0,5148400.0,5360917.0,5404652.0,5517583.0,5251691.0,,,10509317.0,10922235.0,,21431552.0,1000000,0.39998834589386995,0.5039249814910397,0.550248193593223,0.45088583171290764,0.5200039377792791,,,0.45300755510562674,0.5000533315754513,,0.4769836547535148,0.0152,2019,21374418877706.7,21374418877706.7,1.0,7737.854400000001,5703.3936,7464.765600000001,10749.952800000001,8480.980800000001,8194.6944,8897.212800000001,12878.827200000002,8414.9928,9087.0552,7817.040000000001,8352.0504,0.40439447917241744,0.31079853931175283,0.20110938245669754,0.7443797520673764,0.13276992679903232,0.04799515159467078,0.4187589173993903,0.37628991559107167,0.744624190290454
72,United States,USA,NAM,High Income,0,Tax Revenue,mill lcu,monthly,224916.0,72039.0,126386.0,400416.0,124984.0,213206.0,157499.0,132143.0,270398.0,155705.0,128449.0,232710.0,251245.0,88032.0,128902.0,102416.0,62106.0,114569.0,464959.0,122846.0,258066.0,141831.0,0.11706148073058387,0.22200474742847623,0.01990726821008656,-0.7442260049548469,-0.5030883953146003,-0.46263707400354587,1.9521393786627217,-0.07035559961556798,-0.04560684620448376,-0.08910439613371439,1877692.0,1734972.0,-0.07600820581863266,monthly,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,423341.0,738606.0,560040.0,516864.0,468179.0,279091.0,845871.0,1161947.0,1076904.0,747270.0,2238851.0,5148400.0,5360917.0,5404652.0,5517583.0,5251691.0,,,10509317.0,10922235.0,,21431552.0,1000000,8.222768238676094,13.777605585014655,10.362184281245119,9.36757997115766,8.914823815795712,,,11.05635123576537,9.859740245471738,,10.446518292282333,0.0152,2019,21374418877706.7,21374418877706.7,1.0,228334.72320000004,73133.9928,128307.06720000002,406502.32320000004,126883.75680000002,216446.7312,159892.9848,134151.5736,274508.0496,158071.71600000001,130401.42480000001,236247.192,0.10033636793792719,0.20370838005169042,0.004636789017027586,-0.7480555604362165,-0.5105283641790783,-0.47068269700900894,1.9079387102666683,-0.08427462531084319,-0.05989642061119371
73,United States,USA,NAM,High Income,0,Social Contributions,mill lcu,monthly,114807.0,94756.0,101791.0,134751.0,106614.0,120112.0,93420.0,95420.0,103046.0,89428.0,96250.0,102399.0,120623.0,99518.0,107165.0,139045.0,111249.0,125789.0,98100.0,99962.0,114681.0,95346.0,0.050658931946658305,0.050255392798345226,0.05279445137585838,0.03186618281125929,0.04347459057909843,0.04726422006127614,0.05009633911368015,0.04760008383986586,0.11291073889330978,0.06617614170058594,1054145.0,1111478.0,0.05438815343240256,monthly,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,311354.0,361477.0,291886.0,288077.0,327306.0,376083.0,312743.0,672831.0,579963.0,703389.0,1252794.0,5148400.0,5360917.0,5404652.0,5517583.0,5251691.0,,,10509317.0,10922235.0,,21431552.0,1000000,6.047587600031077,6.742820304809793,5.400643741724721,5.221072342726879,6.23239257602932,,,6.402233370636741,5.3099296984545745,,5.845558921724381,0.0152,2019,21374418877706.7,21374418877706.7,1.0,116552.06640000001,96196.2912,103338.22320000001,136799.2152,108234.53280000002,121937.70240000001,94839.98400000001,96870.384,104612.29920000001,90787.3056,97713.00000000001,103955.46480000002,0.034928025952185,0.03453052876117528,0.03703157148922212,0.01641664973528294,0.02785125155545536,0.03158414111630818,0.03437385649495669,0.031914976201601455,0.09624777274754698
74,United States,USA,NAM,High Income,0,Total Revenue,mill lcu,monthly,339723.0,166795.0,228177.0,535167.0,231598.0,333318.0,250919.0,227563.0,373444.0,245133.0,224699.0,335109.0,371868.0,187550.0,236067.0,241461.0,173355.0,240358.0,563059.0,222808.0,372747.0,237177.0,0.09462120610026403,0.12443418567702869,0.03457841938495115,-0.5488118662025124,-0.25148317342982235,-0.27889282907013724,1.2439871034078727,-0.02089531250686623,-0.0018664110281595098,-0.03245585049748504,2931837.0,2846450.0,-0.029124061126181298,monthly,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,734695.0,1100083.0,851926.0,804941.0,795485.0,655174.0,1158614.0,1834778.0,1656867.0,1450659.0,3491645.0,5148400.0,5360917.0,5404652.0,5517583.0,5251691.0,,,10509317.0,10922235.0,,21431552.0,1000000,14.270355838707172,20.520425889824445,15.76282802296984,14.58865231388454,15.147216391825033,,,17.45858460640211,15.169669943926312,,16.292077214006714,0.0152,2019,21374418877706.7,21374418877706.7,1.0,344886.7896,169330.284,231645.29040000003,543301.5384000001,235118.28960000002,338384.43360000005,254732.96880000003,231021.95760000002,379120.34880000004,248859.02160000004,228114.42480000004,340202.65680000006,0.07823207850695822,0.10759868565507151,0.019088277565948615,-0.5555672440923094,-0.2626902811562475,-0.28968954794142765,1.2103891877540114,-0.0355548783558573,-0.0168108855675331
75,Sri Lanka,LKA,SA,Lower-Middle Income,IBRD,Tax Revenue,bill lcu,monthly,0.0,0.0,0.0,551.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25936213805232716,0.0,0.0,0.0,0.0,0.0,0.0,551.53,408.484,-0.25936213805232716,monthly,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.53,0.0,0.0,0.0,408.484,0.0,551.53,0.0,408.484,551.53,,,,,,,,,,,,1000000000,,,,,,,,,,,,0.04665,2019,84008783756.06802,15016141651600.0,0.005594565215566991,0.0,0.0,0.0,577.2588745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.2923729403834398,,,,,
76,Ghana,GHA,SSA,Lower-Middle Income,IDA,CIT,lcu,monthly,548050187.9236372,459187328.074177,736590121.0173833,989701752.6073285,527876341.6289954,1023803685.2005321,616162431.7888963,458600303.34100044,1124422309.7119532,0.0,0.0,0.0,932845129.6899347,241344058.50716695,824012763.8591468,879712344.67092,645144413.2077503,1016766715.6895386,0.0,0.0,0.0,0.0,0.70211624819279,-0.47441045570800183,0.11868560322396768,-0.11113389225253563,0.22215064842056098,-0.006873358254825144,0.0,0.0,0.0,0.0,4285209416.4520535,4539825425.624457,0.059417401678168995,monthly,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1743827637.0151975,2541381779.436856,2199185044.84185,0.0,1998201952.0562484,2541623473.5682087,0.0,4285209416.452053,2199185044.84185,4539825425.624457,6484394461.293903,84850.6,84312.0,85551.8,94766.0,92487.0,88284.8,92223.9,169162.6,180317.8,180771.8,349480.4,1,2.0551741967825774,3.014258681370215,2.5705888652744298,0.0,2.160521967472454,2.8788913534019542,0.0,2.533189615465861,1.2196161692533127,2.5113570953126856,1.8554386630248516,0.10597,2019,66983634223.94296,349480413200.0,0.19166634722275463,606127066.3379049,507847409.23019755,814646576.1415954,1094580447.331127,583815397.55142,1132296161.7212324,681457164.6855656,507198177.4860462,1243577341.8721287,0.0,0.0,0.0,0.5390256952655046,-0.5247705233487363,0.011497240633984464,-0.1963017914161645,0.10504864365268603,-0.10203112042354232,-1.0,-1.0,-1.0
77,Ghana,GHA,SSA,Lower-Middle Income,IDA,Customs Duties,lcu,monthly,514048559.67,454132444.83,473928536.41999996,447133058.3600001,466428001.18,414642019.41,448640042.5899999,423520424.54,396233343.38000005,0.0,0.0,0.0,424259550.58,182509890.73000002,222935656.41,304276695.82000005,521651634.3399999,341600000.0,0.0,0.0,0.0,0.0,-0.1746702863006585,-0.5981130773461456,-0.5296006902347988,-0.31949407423367504,0.11839690803359051,-0.17615681959569016,0.0,0.0,0.0,0.0,2770312619.87,1997233427.8799999,-0.27905846670339957,monthly,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1442109540.92,1328203078.95,1268393810.51,0.0,829705097.7199999,1167528330.1599998,0.0,2770312619.87,1268393810.51,1997233427.8799996,4038706430.38,84850.6,84312.0,85551.8,94766.0,92487.0,88284.8,92223.9,169162.6,180317.8,180771.8,349480.4,1,1.6995867335292858,1.5753428680970682,1.4826033005851427,0.0,0.8971045635819087,1.322456787759614,0.0,1.6376625920091081,0.7034212986793317,1.1048368317846033,1.155631740830101,0.10597,2019,66983634223.94296,349480413200.0,0.19166634722275463,568522285.5382298,502256860.00863504,524150743.42442733,494515748.55440927,515855376.46504456,458581634.2068777,496182427.90326214,468400883.92850375,438222190.7779786,0.0,0.0,0.0,-0.253750360589038,-0.6366204122590536,-0.5746726314771636,-0.3846976628965298,0.011236207160764414,-0.25509445970115835,-1.0,-1.0,-1.0
78,Ghana,GHA,SSA,Lower-Middle Income,IDA,Excises,lcu,monthly,314701555.82293576,246445575.00826323,371190721.5644784,342809047.24918276,352277835.6288865,253858533.08161956,391058974.8411614,333488325.13738275,281317646.9970853,0.0,0.0,0.0,421506011.68116194,352831675.75242406,243613396.44747642,245834676.20042044,110464387.38676277,34528186.04034303,0.0,0.0,0.0,0.0,0.3393833105747937,0.43168192709726577,-0.3436975056361718,-0.2828815978659779,-0.6864282216632741,-0.8639865061016417,0.0,0.0,0.0,0.0,1881283268.355366,1408778333.5085888,-0.2511609722973006,monthly,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,932337852.3956773,948945415.9596889,1005864946.9756293,0.0,1017951083.8810624,390827249.6275263,0.0,1881283268.3553662,1005864946.9756293,1408778333.5085888,2887148215.3309956,84850.6,84312.0,85551.8,94766.0,92487.0,88284.8,92223.9,169162.6,180317.8,180771.8,349480.4,1,1.0987993631107822,1.125516434148981,1.175737911973365,0.0,1.100642343119641,0.4426891714400738,0.0,1.1121153661361118,0.5578289813737908,0.7793131082992971,0.8261259330511799,0.10597,2019,66983634223.94296,349480413200.0,0.19166634722275463,348050479.69349223,272561412.59188884,410525802.32866615,379136521.98617864,389608717.8704796,280759921.8322788,432499494.4050792,368828082.9521912,311128878.04936635,0.0,0.0,0.0,0.21104850093112273,0.2945034016268669,-0.40658201003297717,-0.3515932600938342,-0.7164735224854871,-0.8770188215789232,-1.0,-1.0,-1.0
79,Ghana,GHA,SSA,Lower-Middle Income,IDA,PIT,lcu,monthly,891307994.0563625,528344050.31082404,490473228.9355041,1009359119.69895,1050216966.5817485,670382584.8319085,1162590793.4920058,1129674149.1261904,779051560.9190128,0.0,0.0,0.0,981476175.3889747,877723531.9828329,931448063.9393395,1499232353.2872896,793348727.343088,678995312.2334323,0.0,0.0,0.0,0.0,0.10116388715673329,0.6612726715981176,0.8990803350488726,0.4853309630119044,-0.24458587835875142,0.012847480821243859,0.0,0.0,0.0,0.0,4640083944.4152975,5762224164.174957,0.24183618943149573,monthly,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1910125273.3026905,2729958671.112607,3071316503.5372095,0.0,2790647771.311147,2971576392.86381,0.0,4640083944.4152975,3071316503.5372095,5762224164.174957,7711400447.952507,84850.6,84312.0,85551.8,94766.0,92487.0,88284.8,92223.9,169162.6,180317.8,180771.8,349480.4,1,2.2511629538302507,3.237924223257196,3.5900080460460324,0.0,3.0173405682000145,3.365898085359892,0.0,2.742972704613962,1.703279711452341,3.187568063257077,2.206533026731258,0.10597,2019,66983634223.94296,349480413200.0,0.19166634722275463,985759902.1865152,584332669.322262,542448677.0057994,1116320905.6134477,1161508458.5304163,741423027.3465457,1285790539.8783536,1249385718.7090926,861607654.8296005,0.0,0.0,0.0,-0.004345608690350263,0.5020956007831294,0.717117403771235,0.34301198315678055,-0.3169668963522983,-0.08419986001316129,-1.0,-1.0,-1.0
80,Ghana,GHA,SSA,Lower-Middle Income,IDA,Tax Revenue,lcu,monthly,3098878375.2749996,2580503782.2550006,3031863005.0328875,3770303347.8160276,3261020495.1852098,3040580627.802975,3454569584.0478053,3295175027.0326667,3465239271.6598845,0.0,0.0,0.0,3724815660.9989095,2251120040.9399996,2810905461.3684864,3615065271.4992766,3005187829.95223,2588999336.9789095,0.0,0.0,0.0,0.0,0.20198833575337177,-0.12764319261224472,-0.07287847217951864,-0.04117389557173792,-0.0784517195186931,-0.14851811088146136,0.0,0.0,0.0,0.0,18783149633.367104,17996093601.737812,-0.04190223934707602,monthly,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8711245162.56289,10071904470.804213,10214983882.740356,0.0,8786841163.307396,9209252438.430416,0.0,18783149633.367104,10214983882.740356,17996093601.737812,28998133516.10746,84850.6,84312.0,85551.8,94766.0,92487.0,88284.8,92223.9,169162.6,180317.8,180771.8,349480.4,1,10.266568724985904,11.94599163915482,11.9401156758132,0.0,9.50062296680333,10.431300108773442,0.0,11.103606608888196,5.66498919282531,9.955144332101472,8.297499234894849,0.10597,2019,66983634223.94296,349480413200.0,0.19166634722275463,3427266516.702891,2853959768.0605626,3353149527.6762223,4169842393.5840917,3606590837.059986,3362790956.9312563,3820650322.869351,3644364724.647318,3832450677.277682,0.0,0.0,0.0,0.08681821003587072,-0.21122923100287042,-0.16171186576445887,-0.13304510571872458,-0.16675110492933173,-0.23010399095948472,-1.0,-1.0,-1.0
81,Ghana,GHA,SSA,Lower-Middle Income,IDA,VAT,lcu,monthly,1070162625.1770643,1043283246.0817368,1116200211.2455215,1169790716.510817,1038316897.9711136,847021513.6183807,1043887927.1788384,1105241677.6726167,1057623290.2429143,0.0,0.0,0.0,1164122873.358838,718092589.9475757,724700591.3925236,890218250.8595794,1086830663.2332373,727430642.1296575,0.0,0.0,0.0,0.0,0.08779997167834892,-0.31169929868564555,-0.3507431873858362,-0.23899357526543716,0.04672346694628616,-0.14118988663917686,0.0,0.0,0.0,0.0,6284775210.604633,5311395610.9214115,-0.1548789840630715,monthly,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3229646082.5043225,3055129128.1003113,3206752895.0943694,0.0,2606916054.6989374,2704479556.222474,0.0,6284775210.604633,3206752895.0943694,5311395610.9214115,9491528105.699003,84850.6,84312.0,85551.8,94766.0,92487.0,88284.8,92223.9,169162.6,180317.8,180771.8,349480.4,1,3.8062737122711243,3.623599402339301,3.748317271050252,0.0,2.818683766041646,3.063358082277441,0.0,3.7152273673995513,1.778389540630137,2.9381770889715164,2.7158971163186845,0.10597,2019,66983634223.94296,349480413200.0,0.19166634722275463,1183567758.5670776,1153839971.6690183,1234483947.6312094,1293753438.739468,1148347339.6491125,936780383.4165204,1154508730.8219798,1222364138.2555838,1169699630.3099558,0.0,0.0,0.0,-0.016429042669919548,-0.37764975422990266,-0.4129526003289747,-0.31191042728594537,-0.05356974696756136,-0.22347793035903032,-1.0,-1.0,-1.0
